Video_Id,Tittle,Description,Name,Comment,Comment_Id,Time,Likes,Reply_Count,Label,LengthComment,cleanTittle,cleanComment,countUrl,WhiteSpacenum,StopwordRatio,WorldDuplicateRatio,CountEmoji,CountNonAscii,CountUpperLetters
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,RIJAL FA,https://youtu.be/LOc4eNudcIk,Ugx7zwhlAKoQ9kedljR4AaABAg,2019-04-10 23:25:25,1,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/loc4enudcik,1,0,0.0,0.03571428571428571,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Hapsari Sastronegoro,https://youtu.be/wF9JLx1sLhc,Ugz-Xeh6LyJIzLMjOzR4AaABAg,2019-04-11 16:05:36,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/wf9jlx1slhc,1,0,0.0,0.03571428571428571,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Dede Oktaviyani12,https://youtu.be/yRKwKhPMwSo,UgwU_JpcXTfvSy8yvll4AaABAg,2019-04-15 13:05:40,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/yrkwkhpmwso,1,0,0.0,0.03571428571428571,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Valeria Lee,"Buat kalian yang dr tadi nonton YouTube dan mulai bosen mau nonton apalagi..
ayok waktunya kalian santai sejenak dengan Chanel SenimanMalam, Karena di sana akan ada banyak vidio Music HOT yang bikiin manja kamu, berasa sedang Party,, yuk buruan mampir ke Chanel y dan SUBSCRIBE agar chenel anak Indonesia semakiin terdepan di mata dunia.
KLIK and Subscribe ya.. : https://m.youtube.com/user/alan853911/videos",UgxMWA2sa3lW34xJKAV4AaABAg,2019-04-15 16:20:15,0,0,spam,60,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,buat kalian dr tadi nonton youtube mulai bosen mau nonton ayok waktunya kalian santai sejenak chanel senimanmalam sana banyak vidio music hot bikiin manja kamu berasa sedang party yuk buruan mampir chanel y subscribe chenel anak indonesia semakiin terdepan mata dunia klik and subscribe https://m.youtube.com/user/alan853911/videos,1,59,0.1864406779661017,0.002220040131494685,0,0,28
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,YOGA RAHADIAN,"Yang mau liat kecurangan politik baru baru ini klik link ini 
Vidio 1
: https://youtu.be/WRpTIwED2rE
Vidio 2
: 
https://youtu.be/9O3nnk-Ema8


#SAVEPEMILU2019",UgxFuW3zDpzlI9fJMcN4AaABAg,2019-04-11 09:58:56,0,0,spam,20,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mau liat kecurangan politik baru baru klik link vidio 1 https://youtu.be/wrptiwed2re vidio 2 https://youtu.be/9o3nnk-ema8 #savepemilu2019,2,19,0.1111111111111111,0.005555555555555556,0,0,22
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Codename G.I,"Kayak stalin vs rasputin dari ERB
https://youtu.be/ZT2z0nrsQ8o",UgwA4_PNAY1o9kuOSHB4AaABAg,2019-04-09 07:40:44,0,0,spam,7,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,kayak stalin vs rasputin erb https://youtu.be/zt2z0nrsq8o,1,6,0.14285714285714285,0.016129032258064516,0,0,7
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,kosong02,https://youtu.be/snDHNgHg8HA,Ugy0nsVhT8kqmTqSIOR4AaABAg,2019-04-10 07:00:37,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/sndhnghg8ha,1,0,0.0,0.03571428571428571,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Fikri Dzakir,"Likeee 👍👍👍

https://www.youtube.com/channel/UCv_C7IfE2xegsC-0E1vZb4g",UgxBXVujUZm8XfOX90B4AaABAg,2019-04-08 15:39:10,1,0,spam,3,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,likeee 👍👍👍 https://www.youtube.com/channel/ucv_c7ife2xegsc-0e1vzb4g,1,2,0.0,0.015625,3,3,9
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Darciz,https://youtu.be/YLQ0ULtqD9I,Ugz2_dRthXql64KWqHF4AaABAg,2020-08-24 03:26:19,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/ylq0ultqd9i,1,0,0.0,0.03571428571428571,0,0,7
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Musik Purwokerto,"https://youtu.be/OXVVXUIMg1s
Indonesia ku song",UgztEUQLMsAHKWUh0SV4AaABAg,2019-04-10 00:48:19,0,0,spam,4,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/oxvvxuimg1s indonesia ku song,1,3,0.0,0.021739130434782608,0,0,9
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Airull Art,"@Dhea Aurel wkwk bneran dikasih dong, kuy push dah aku follow, nick Ashifer",UgzC8zt_wrVt5oi7RUx4AaABAg.8tXSmGyiNFK8tXdvzytg3s,2019-04-10 06:19:19,0,0,spam,13,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,@dhea aurel wkwk bneran dikasih dong kuy push dah aku follow nick ashifer,0,12,0.0,0.0136986301369863,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,"Damianus Triko Kristianto, S.Pd.",https://youtu.be/qlB7vg4I-To,Ugy_1l3o6C-onU391yR4AaABAg,2019-04-13 20:10:15,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/qlb7vg4i-to,1,0,0.0,0.03571428571428571,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Agung Sbrn,"Mantap Kak..

Jangan Lupa Lihat Ini Juga : 
- DJ LILY ALAN WARKER INSTRUMEN ANGKLUNG BY FEBRI HANDS : https://youtu.be/nJJSMnIM_sA",UgztgWORpOss2MlX2yt4AaABAg,2019-04-29 12:09:08,0,0,spam,20,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mantap kak jangan lupa lihat dj lily alan warker instrumen angklung by febri hands https://youtu.be/njjsmnim_sa,1,19,0.11764705882352941,0.008333333333333333,0,0,59
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,KAS Pro,https://www.youtube.com/watch?v=qlB7vg4I-To&lc=z235exmy5rzze3kgm04t1aokgo45aptwbdmx3xp2tpw2rk0h00410.1555315668845275 berhubung gak masuk trending jadi nitip sama yang masuk trending. film documenter terepic di tahun ini.,UgwZP7kjV9t2iI-CtM54AaABAg,2019-04-15 08:38:30,0,0,spam,17,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://www.youtube.com/watch?v=qlb7vg4i-to&lc=z235exmy5rzze3kgm04t1aokgo45aptwbdmx3xp2tpw2rk0h00410.1555315668845275 berhubung gak masuk trending jadi nitip sama masuk trending film documenter terepic tahun,1,16,0.17647058823529413,0.0040290088638195,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Mariodortmen,"Ayo, viralkan video ini. 
https://youtu.be/gxgUwdGPtwQ. Siapa pemenang pada 17 april",Ugwz83-c2ipDZm1aBZx4AaABAg,2019-04-11 11:33:56,0,0,spam,10,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,ayo viralkan video https://youtu.be/gxguwdgptwq siapa pemenang 17 april,1,9,0.2,0.0125,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Agung Satria Radisu,https://www.youtube.com/channel/UCfdZxsiH6ERxD19PvdF35pw?sub_confirmation=1,UgxTEAKheq0GdA5ToiN4AaABAg,2019-04-10 07:14:45,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://www.youtube.com/channel/ucfdzxsih6erxd19pvdf35pw?sub_confirmation=1,1,0,0.0,0.013333333333333334,0,0,9
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Its Lutfi,"https://youtu.be/xBgqpNJZMEY
BARU ada ikan hias di lapangan Murjani Banjarbaru - Kalimantan Selatan",UgzNMAmtswS5nUJjXaJ4AaABAg,2022-04-21 07:30:53,0,0,spam,12,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/xbgqpnjzmey baru ikan hias lapangan murjani banjarbaru kalimantan selatan,1,11,0.18181818181818182,0.010309278350515464,0,0,15
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,David Ardian,"keren banget 😍😍

yuk yang mau nonton film Pendek ngapak wonosobo Mak BETTI di channel YouTube saya https://youtu.be/HQ11ws3JuBE",UgzTd_0lq3nkL5yJ6Tp4AaABAg,2019-04-09 23:24:19,1,0,spam,18,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,keren banget 😍😍 yuk mau nonton film pendek ngapak wonosobo mak betti channel youtube https://youtu.be/hq11ws3jube,1,17,0.16666666666666666,0.008064516129032258,2,2,14
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,SN Robi,"Yang nonton lebih dari 4x LIKE!! 

KREATIF BANGET INI!!

FOLLOW IG : @SUBHANROBI01",UgxZPyq8mTAoOEQkj5V4AaABAg,2019-04-22 13:55:17,716,18,spam,13,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,nonton lebih 4x like kreatif banget follow ig @subhanrobi01,0,12,0.25,0.0136986301369863,0,0,39
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,KPW PRODUCTION 2,https://youtu.be/xtP735gLLeo,UgzGcc6ufkDy_BqTr9p4AaABAg,2019-04-14 16:35:33,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/xtp735glleo,1,0,0.0,0.03571428571428571,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,ata pranata,https://youtu.be/i8RJvlz8Rso,UgwHisIOQh0CJJNxlmh4AaABAg,2019-04-17 17:17:56,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/i8rjvlz8rso,1,0,0.0,0.03571428571428571,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Yogi azzura 87,"mampir lh bro kcannel ku ,ntr di back,tinggalin aj jejak di kolom komentar",UgzeMFFg29T6Z1Q_1nJ4AaABAg,2019-04-14 00:36:28,7,0,spam,13,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mampir lh bro kcannel ku ntr backtinggalin aj jejak kolom komentar,0,12,0.07692307692307693,0.01282051282051282,0,0,0
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,JB,Nitip https://youtu.be/T5ChaWBIg_M,UgwR-FnElkrH2bzVn6N4AaABAg,2019-04-14 07:48:34,1,0,spam,2,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,nitip https://youtu.be/t5chawbig_m,1,1,0.0,0.029411764705882353,0,0,7
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Muhammad. Alvin,https://youtu.be/5rxc1CoJlU4 bantu subs gaes,UgyzMojkdT8GOjo4Or14AaABAg,2020-05-12 18:47:19,1,0,spam,4,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/5rxc1cojlu4 bantu subs gaes,1,3,0.0,0.022727272727272728,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Gurune Abu Gosok,Subscribe chanel abu gosok ya sahabatku,UgwIPw9YcfYF9TW9-gN4AaABAg,2019-05-02 13:34:42,1,0,spam,6,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,subscribe chanel abu gosok sahabatku,0,5,0.16666666666666666,0.02564102564102564,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,VFJ ID,"Keren Coyyyyy..
.
.
.
.
.
.
Jangan Lupa Mampir Channelku Juga Coy",UgxrPfLZUE-mxMiZ3WJ4AaABAg,2019-05-08 07:15:59,1,0,spam,14,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,keren coyyyyy jangan lupa mampir channelku coy,0,13,0.125,0.0196078431372549,0,0,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Shiisha Pippin,"Ayok kakak"" nonton juga prank pilpres vers anak anak di https://youtu.be/Lnc2RFcTldM lucu banget",UgyUluo6okOuxBQ-af94AaABAg,2019-04-11 02:14:24,0,0,spam,13,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,ayok kakak nonton prank pilpres vers anak anak https://youtu.be/lnc2rfctldm lucu banget,1,12,0.15384615384615385,0.009716599190283401,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Dena Ilham,"Wah kak silahkan ada PROMO dari @majesty.kingofstrong.id itu menyediakan buat PEMBESAR PENIS, OBAT KUAT, PENYUBUR SPERMA, PERANGSANG DAN KEBUTUHAN VITALITAS LAINNYA Saya pake king of strong dari INSTAGRAM @majesty.kingofstrong.id yang ada hasilnya dan aman tanpa efek samping silakan cek profil @majesty.kingofstrong.id 

WA:082120680644",Ugy92p-J9YfINewoeat4AaABAg,2019-04-12 01:22:48,0,0,spam,42,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,wah kak silahkan promo @majestykingofstrongid menyediakan buat pembesar penis obat kuat penyubur sperma perangsang kebutuhan vitalitas lainnya pake king of strong instagram @majestykingofstrongid hasilnya aman efek samping silakan cek profil @majestykingofstrongid wa082120680644,3,41,0.16666666666666666,0.002685830429732869,0,0,91
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Life Life,"Bang semangat trus.. Buat konten nya.. 👍👍👍
Jangan lupa mampir ke chanel ku
Sports Gaming Chanel",UgwBNeO0nSa5haeyWkV4AaABAg.92BUWY_UvB79CY0IT0N0Z_,2020-08-19 12:11:23,0,0,spam,16,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,bang semangat trus buat konten nya 👍👍👍 jangan lupa mampir chanel ku sports gaming chanel,0,15,0.0625,0.010606060606060607,3,3,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,like nisaa,"Good job..  👍 https://youtu.be/WhLndVFPFDU joget dl yuuukkkk.....  Ayeeee.... Jgn lp like, share and Subscribe.",UgwAcZew7-ycQjiMTul4AaABAg,2019-04-11 15:06:28,0,0,spam,14,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,good job 👍 https://youtu.be/whlndvfpfdu joget dl yuuukkkk ayeeee jgn lp like share and subscribe,1,13,0.0,0.010526315789473684,1,1,12
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Az Q,03:03 anjayyy nih yang mau tau https://youtu.be/gDCP2eVaagA 😂,Ugx8DAzGNQ86MbXIQl54AaABAg,2019-04-09 05:26:00,1,0,spam,8,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,0303 anjayyy nih mau tau https://youtu.be/gdcp2evaaga 😂,1,7,0.125,0.01694915254237288,1,1,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Ilham Alkatiri,"Tolong bantu subsrcibe akun Youtube saya ya, karena subscribe itu gratis... Smoga yg subscribe akun saya dapet berkah (AMIN)",UgwSDr8ckzmSgdKIT9Z4AaABAg,2019-04-14 18:34:57,0,0,spam,19,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,bantu subsrcibe akun youtube subscribe gratis smoga yg subscribe akun dapet berkah amin,0,18,0.2631578947368421,0.007136485280999108,0,0,7
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Andrie Yana Nugraha,Mantapp.. Mampir ke channel ku yaa..,UgzlmZCZSLGpKKBN0Zl4AaABAg,2019-04-11 12:45:43,0,0,spam,6,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mantapp mampir channel ku yaa,0,5,0.16666666666666666,0.03125,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,GIRITONTRO KOPLO,Mampir ke channel kami konten ukulele,UgyPlY7OVPm6sDGilCR4AaABAg,2019-04-10 12:27:57,0,0,spam,6,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,mampir channel konten ukulele,0,5,0.3333333333333333,0.02702702702702703,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Bukhari_ 164,"Berbaju kumel, dekil, dan wajah yg tak pernah tersentuh Air. Gigi yang sudah Rontok, Jidat mengkerut dengan Rambut tak terurus. Menangis menghayati lagu yang di  Dendangkan ..

Tonton sampai Habis
https://youtu.be/Q8b0XacDNoU",UgwX4ZWLXRP8i_MoiZV4AaABAg,2019-04-14 06:30:29,0,0,spam,31,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,berbaju kumel dekil wajah yg tak pernah tersentuh air gigi rontok jidat mengkerut rambut tak terurus menangis menghayati lagu dendangkan tonton habis https://youtu.be/q8b0xacdnou,1,30,0.2,0.004341085271317829,0,0,15
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,ARZ studio Architect,jasa desain rumah https://www.youtube.com/watch?v=xw5bGj5x_AI&t=82s,Ugy68DUMGBKWBCbtHgN4AaABAg,2019-04-10 01:03:54,0,0,spam,4,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,jasa desain rumah https://www.youtube.com/watch?v=xw5bgj5x_ai&t=82s,1,3,0.0,0.014925373134328358,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,MrXplois,"Hello Semuanya
Yang Pilih Prabowo Semoga Kalian Menyesal 
Amin......
Mari Kita Check Video Link Ini Supaya Anda Menyesali Sendiri
https://youtu.be/8F5DTRmPK2Q
01 ALLAHUAKBAR",Ugzf0GqtWT71dmwRDRd4AaABAg,2019-04-13 13:03:08,1,0,spam,22,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,hello semuanya pilih prabowo semoga kalian menyesal amin check video link menyesali sendiri https://youtu.be/8f5dtrmpk2q 01 allahuakbar,1,21,0.2727272727272727,0.006024096385542169,0,0,37
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Teman Crypto,"https://youtu.be/qlB7vg4I-To

Para cebong dan kampret sadar orang yg lu bangga2in",Ugy3EqAi0KKTLDS1V2d4AaABAg,2019-04-17 19:10:38,0,0,spam,10,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/qlb7vg4i-to cebong kampret sadar orang yg lu bangga2in,1,9,0.2,0.0125,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,tiara mariska,https://youtu.be/Q9S_RpKp4vU,Ugzp__JeKkF_IOGxc7t4AaABAg,2020-07-02 05:37:15,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/q9s_rpkp4vu,1,0,0.0,0.03571428571428571,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,LA TV,https://youtu.be/d8afoh7eTQM,Ugz_bHNKYD5bR88q3_d4AaABAg,2019-04-14 02:55:38,0,0,spam,1,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,https://youtu.be/d8afoh7etqm,1,0,0.0,0.03571428571428571,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,zahra dewi,"PLISS TONTON :)
https://youtu.be/qlB7vg4I-To",UgxR9jMDyNSbzOSJQax4AaABAg,2019-04-15 09:14:10,0,0,spam,4,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,pliss tonton https://youtu.be/qlb7vg4i-to,1,3,0.0,0.024390243902439025,0,0,14
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Sarman Visit,Woy.. Mampir woy ke channelku. Awas gk mampir.👎,Ugw_Pq8ScgDfbhzlePp4AaABAg,2019-04-09 06:08:26,0,0,spam,8,skinnyindonesian24 prabowo vs jokowi epic rap battles of presidency,woy mampir woy channelku awas gk mampir👎,0,7,0.125,0.017857142857142856,1,1,3
