Video_Id,Tittle,Name,Comment,Comment_Id,Time,Likes,Reply_Count,Label,Length_Comment,cleaned_title,cleaned_comment_1,cleaned_comment_2,cleaned_comment_3,Count_Url,Url_Ratio,Number_White_Space,World_Duplicate_Ratio,Count_Emoji,Count_non_ascii,Count_upper_letters
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,NURI IBE SAHIN,Subscribe channel firman ibe,Ugwi3tzTaqbv72i3UN14AaABAg,2019-04-10 20:36:10,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,subscribe channel firman ibe,subscribe channel firman ibe,subscribe channel firman ibe,0,0.0,3,0.16,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Sunda Bogor,"Kita hanya berencana, Tuhan yang tentukan, siapapun pemenangnya, Indonesia kudu damai nya.
punten weh iyeu mah ngiringan komen, sugan weh aya nu bade mampir ka channel abdi.",UgzJDNt75RQVKzE5o7l4AaABAg,2019-04-13 17:14:45,0,0,spam,173,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,kita hanya berencana tuhan yang tentukan siapapun pemenangnya indonesia harus damai nya punten weh iyeu ngiringan komentar sugan weh aya bade mampir kakak channel abdi,berencana tuhan tentukan siapapun pemenangnya indonesia harus damai punten weh iyeu ngiringan komentar sugan weh aya bade mampir kakak channel abdi,berencana tuhan tentukan siapapun pemenangnya indonesia harus damai nya punten weh iyeu ngiringan komentar sugan weh aya bade mampir kakak channel abdi,0,0.0,26,0.18055555555555555,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,iyan 26t7,https://youtu.be/n_aDmdz8Drs,UgzkdrPAKjeHKBLNXoR4AaABAg,2019-04-10 20:15:03,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/n_admdz8drs,,1,1.0,0,0.03571428571428571,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,IZROIL AS,New epic https://youtu.be/f2nGYUcSPS0,Ugx1aIWKAxvOSRScSKN4AaABAg,2019-04-11 02:56:12,0,0,spam,37,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,epik,epik https youtu.be/f2ngyucsps0,epik,1,0.7567567567567568,2,0.08571428571428572,0,0,7
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,MUR Dani,"Video ini Lebih Kenak bagi kami ACEH

https://youtu.be/Jn9rXtQvfio

#ACEH
#aceh
#kamiACEH

https://youtu.be/Jn9rXtQvfio
https://youtu.be/Jn9rXtQvfio
https://youtu.be/Jn9rXtQvfio",UgzFY1gtHVlAAps9Z5V4AaABAg,2019-04-09 13:42:21,0,0,spam,177,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,video lebih kenak kami aceh aceh aceh kamiaceh,video lebih kenak aceh https youtu.be/jn9rxtqvfio aceh aceh kamiaceh https youtu.be/jn9rxtqvfio https youtu.be/jn9rxtqvfio https youtu.be/jn9rxtqvfio,video lebih kenak aceh aceh aceh kamiaceh,4,0.632768361581921,13,0.14285714285714285,0,0,27
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,MrsYou,https://youtu.be/222Pm7IXq54,UgyK1kFPdN6ikSj0sbZ4AaABAg,2019-04-15 06:33:27,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/222pm7ixq54,,1,1.0,0,0.03571428571428571,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Mr. X,Siapapun presidennya minum nya tetep teh botol sosro!!!!,UgzbWXrSIGhptk05HD14AaABAg,2019-04-09 12:52:17,0,0,spam,56,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,siapapun presidennya minum tetap teh botol sosro,siapapun presidennya minum tetap teh botol sosro,siapapun presidennya minum tetap teh botol sosro,0,0.0,7,0.16326530612244897,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Tiktok Hot Cantik,cek gaes https://youtu.be/FJsXTiZSG-4,UgwdmCNn9SQqS0tMKUV4AaABAg,2020-08-02 04:34:58,0,0,spam,37,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,cek,cek https youtu.be/fjsxtizsg-4,cek,1,0.7567567567567568,2,0.08571428571428572,0,0,7
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,FREE CHANNEL,Apapun pilihannya teh botol sosro minumanya hahahaha,Ugw9HtKKzBROCzquK-V4AaABAg,2019-04-09 11:16:31,0,0,spam,52,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,apapun pilihannya teh botol sosro minumanya tertawa,apapun pilihannya teh botol sosro minumanya tertawa,apapun pilihannya teh botol sosro minumanya tertawa,0,0.0,6,0.15217391304347827,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,RVLT,"Apa yang terjadi di zaman ini?

https://youtu.be/WaT9uOD8-YY",UgzkPq4OTWz65J7WBTt4AaABAg,2019-04-20 04:58:10,0,0,spam,60,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,apa yang terjadi zaman ini,apa terjadi zaman https youtu.be/wat9uod8-yy,apa terjadi zaman ini,1,0.4666666666666667,6,0.1320754716981132,0,0,7
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Efunk D skin,ahhh ini loh kesenengan cewe cek my vidio say https://youtu.be/WI-4gOCami0,Ugz5d5n2EvPq0OMs8Vx4AaABAg,2019-04-09 08:58:30,0,0,spam,74,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,kesenengan cewe cek videonya,kesenengan cewe cek videonya https youtu.be/wi-4gocami0,kesenengan cewe cek videonya,1,0.3783783783783784,9,0.15384615384615385,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Zulham Amin ristianto,https://youtu.be/-DZfqVh5A1E subscribe cin,UgyP6SAmC0p8rc6Xmzl4AaABAg,2019-04-12 23:04:04,0,0,spam,42,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,subscribe cin,https youtu.be/-dzfqvh5a1e subscribe cin,subscribe cin,1,0.6666666666666666,2,0.075,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Jasver Jas,"Konten 5 taun sekali mantap!! Niat banget!!!
Btw barangkali mau nonton lagu PILPRES  2019 versi lain bisa mampir sekaligus dukung perkembangan channel ku
Thankyouuu so much;)",Ugw1eWRTBpBaRglwmPl4AaABAg,2019-04-08 12:54:56,19,3,spam,174,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,konten 5 taun sekali mantap niat banget omong-omong barangkali mau nonton lagu pemilihan presiden 2019 versi bisa mampir sekaligus dukung perkembangan channel aku thankyouuu,konten 5 taun sekali mantap niat banget omong-omong barangkali mau nonton lagu pemilihan presiden 2019 versi mampir sekaligus dukung perkembangan channel aku thankyouuu,konten taun sekali mantap niat banget omong-omong barangkali mau nonton lagu pemilihan presiden versi mampir sekaligus dukung perkembangan channel aku thankyouuu,0,0.0,25,0.17567567567567569,0,0,11
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Muhammad Syahrudin,#Justiceforaudrey,UgyMbOwFYt2-nGMsUv14AaABAg,2019-04-10 11:35:59,0,0,spam,17,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,justiceforaudrey,justiceforaudrey,justiceforaudrey,0,0.0,0,0.058823529411764705,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Joseph Stalin,"Gak,Gue Gara-gara ini:https://youtu.be/FkGK7bitav0",UgwRP3HYWcUkBYoo3RR4AaABAg.9EVUzBKmfYb9FrGeVkLMf0,2020-11-09 22:33:19,0,0,spam,50,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,gak saya gara-gara ini,gakgue garagara inihttps youtu.be/fkgk7bitav0,gak saya gara-gara ini,1,0.56,2,0.0625,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Latt Project,Yg liat dibln puasa subscribe Chanel gw yakk 😂🙏,UgzVrqdC7J69NyJU-854AaABAg,2019-05-10 08:02:19,0,0,spam,47,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,lihat dibln puasa subscribe channel saya yakk 😂🙏,lihat dibln puasa subscribe channel saya yakk,lihat dibln puasa subscribe channel saya yakk,0,0.0,8,0.23076923076923078,2,2,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Arum jarwo,"Ayok mampir 
https://youtu.be/XJlF6PREIII",UgzomFjXLyyIoVcPwyN4AaABAg,2019-04-15 10:03:58,0,0,spam,41,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,ayok mampir,ayok mampir https youtu.be/xjlf6preiii,ayok mampir,1,0.6829268292682927,2,0.07894736842105263,0,0,10
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ali Umar,"Kalian pantengin terus ig @official.scientia biar update kekinian tentang ilmu eksak. Salah satunya besok akan diluncurkan foto pertama dari lubang hitam. Silahkan cek https://www.instagram.com/p/BwCZFToBJad/?utm_source=ig_share_sheet&igshid=1u24hub9rm30v

Ohiya, akun ini juga membahas soal-soal UTBK loh. Jadi ayo follow dan bagikan ke teman-temanmu jika hal ini bermanfaat.",UgyjxXC0XZ8lRkhSj9B4AaABAg,2019-04-09 14:25:11,0,0,spam,376,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,kalian pantengin terus instagram official.scientia agar update kekinian tentang ilmu eksak salah satunya besok diluncurkan foto pertama dari lubang hitam silahkan cek ohiya akun juga membahas soal-soal utbk loh jadi ayo follow bagikan teman-temanmu jika hal bermanfaat,kalian pantengin terus instagram officialscientia agar update kekinian ilmu eksak salah satunya besok diluncurkan foto pertama lubang hitam silahkan cek https www.instagram.com/p/bwczftobjad utm_source=ig_share_sheet igshid=1u24hub9rm30v ohiya akun membahas soalsoal utbk jadi ayo follow bagikan temantemanmu bermanfaat,kalian pantengin terus instagram official.scientia agar update kekinian ilmu eksak salah satunya besok diluncurkan foto pertama lubang hitam silahkan cek ohiya akun membahas soal-soal utbk loh jadi ayo follow bagikan teman-temanmu bermanfaat,1,0.23138297872340424,42,0.12727272727272726,0,0,16
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Aditya Gaming XD,"Yang like semoga sehat selalu .... Dan dimurahkan rezekinya 
Semoga semua youtuber pemula bisa sukses 




Subscribe channel saya ntar saya subsback .. Salam youtuber pemula....",UgzVfB-InDb-nvQvaGp4AaABAg,2019-04-09 13:50:11,2,0,spam,177,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,yang semoga sehat selalu dimurahkan rezekinya semoga semua youtuber pemula bisa sukses subscribe channel saya ntar saya subscribe salam youtuber pemula,semoga sehat selalu dimurahkan rezekinya semoga semua youtuber pemula sukses subscribe channel ntar subscribe salam youtuber pemula,semoga sehat selalu dimurahkan rezekinya semoga semua youtuber pemula sukses subscribe channel ntar subscribe salam youtuber pemula,0,0.0,24,0.17037037037037037,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Zanjabil Ahmad,"Buat yang di PURWOKERTO dan skitarnya yang lagi nyari hape buat terus nonton channel kece ini yang ter update dengan nyaman, hape berkualitas, terbukti AWET, banyak fitur, hape design mewah dan indah, dan juga terbaru terkece yaitu HUAWEI P30 Series, atau Huawei Lainnya yang terbukti kualitasnya, 
bisa segera datang langsung ke ERAFONE megastore PURWOKERTO. 
Lokasinya di dekat toko hero, sebelah toko intisari, sebrang meteor cafe. 
Link google maps: https://maps.app.goo.gl/mNmh3HA74ig7Y3Q66

Lengkapnya bsa komen dibawah..
Atau follow instagram 
@huawei_purwokerto",Ugx53jI9tSmjKZYQ-Th4AaABAg,2019-04-20 04:48:30,0,0,spam,569,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,yang purwokerto sekitarnya yang lagi nyari handphone terus nonton channel keren yang ter update dengan nyaman handphone berkualitas terbukti tahan lama banyak fitur handphone design mewah indah juga terbaru terkece yaitu huawei p30 series atau huawei lainnya yang terbukti kualitasnya bisa segera langsung erafone megastore purwokerto lokasinya toko hero sebelah toko intisari sebrang meteor cafe link google maps lengkapnya bisa komentar dibawah atau follow instagram huawei_purwokerto,purwokerto sekitarnya nyari handphone terus nonton channel keren ter update nyaman handphone berkualitas terbukti tahan lama banyak fitur handphone design mewah indah terbaru terkece huawei p30 series huawei lainnya terbukti kualitasnya segera langsung erafone megastore purwokerto lokasinya toko hero sebelah toko intisari sebrang meteor cafe link google maps https maps.app.goo.gl/mnmh3ha74ig7y3q66 lengkapnya bisa komentar dibawah follow instagram huaweipurwokerto,purwokerto sekitarnya nyari handphone terus nonton channel keren ter update nyaman handphone berkualitas terbukti tahan lama banyak fitur handphone design mewah indah terbaru terkece huawei series huawei lainnya terbukti kualitasnya segera langsung erafone megastore purwokerto lokasinya toko hero sebelah toko intisari sebrang meteor cafe link google maps lengkapnya bisa komentar dibawah follow instagram huawei_purwokerto,1,0.07205623901581722,76,0.14955357142857142,0,0,51
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Miko Diandra,Follow ig kitaaa... launching boneka super lucuuu....20 orang pertama bakal dapet bonekaaaa lucuuu @dumbdolls_official,UgwUTH6lERfrCzwO5BZ4AaABAg,2019-04-12 19:16:49,0,0,spam,118,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,follow instagram kita launching boneka super lucu 20 orang pertama bakal dapat bonekaaaa lucu dumbdolls_official,follow instagram kita launching boneka super lucuuu20 orang pertama bakal dapat bonekaaaa lucu dumbdollsofficial,follow instagram kita launching boneka super lucu orang pertama bakal dapat bonekaaaa lucu dumbdolls_official,0,0.0,13,0.13333333333333333,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,oura official,9 kalimat menghancurkan perasaan anak https://youtu.be/CxFScDmVjXo,UgwkF9yu0IZBtZWRsHV4AaABAg,2019-04-15 19:18:39,0,0,spam,66,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,9 kalimat menghancurkan perasaan anak,9 kalimat menghancurkan perasaan anak https youtu.be/cxfscdmvjxo,kalimat menghancurkan perasaan anak,1,0.42424242424242425,5,0.09836065573770492,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Sahabat Yaici,"https://www.youtube.com/watch?v=GdQ_LJoULCU
did u know?",Ugz9px-40dieCp1CSK54AaABAg,2019-04-14 07:30:49,0,0,spam,55,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,know,https www.youtube.com/watch v=gdq_ljoulcu,know,1,0.7818181818181819,3,0.07692307692307693,0,0,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Putri Hermawan,Tolong subcribe https://youtu.be/Ma8vJ3Cjp0o,UgxHGHeUfPnuqavhshF4AaABAg,2019-04-11 14:48:37,0,0,spam,44,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,tolong subscribe,subscribe https youtu.be/ma8vj3cjp0o,subscribe,1,0.6363636363636364,2,0.07142857142857142,0,0,4
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,UPS-ED,"Mampir ya

https://youtu.be/3CA1U1UBGsM",UgzPs8AmrEq9wEDmSGp4AaABAg,2020-07-15 10:32:54,1,0,spam,39,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,mampir,mampir https youtu.be/3ca1u1ubgsm,mampir,1,0.717948717948718,2,0.08333333333333333,0,0,8
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Putri Chandra Kirana,https://www.youtube.com/channel/UC094YrR5Kw9FfovjNIbJIkA,Ugz0HxVbCh468L98xWd4AaABAg,2019-04-10 03:16:20,0,0,spam,56,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https www.youtube.com/channel/uc094yrr5kw9ffovjnibjika,,1,1.0,0,0.017857142857142856,0,0,11
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,ZUHUDIL ASHAR,https://youtu.be/6nO0rtNFtxg,UgwltyYU7TkdWMw93at4AaABAg,2019-04-11 04:16:12,0,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/6no0rtnftxg,,1,1.0,0,0.03571428571428571,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,darmad plus,"Yang ditunggu di bulan april cuma Avenger end game..., toh siapapun presidennya minumnya tetep teh botol sosro..,",UgwziA6UIpINHlyQl-14AaABAg,2019-04-10 09:31:46,133,10,spam,113,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,yang ditunggu april avenger permainan siapapun presidennya minumnya tetap teh botol sosro,ditunggu april avenger permainan siapapun presidennya minumnya tetap teh botol sosro,ditunggu april avenger permainan siapapun presidennya minumnya tetap teh botol sosro,0,0.0,16,0.17525773195876287,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Rext Aja,https://youtu.be/eP8Q4JiLLo4,Ugz2g5vS74lNOgxOmPB4AaABAg,2019-04-11 10:19:49,1,0,spam,28,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/ep8q4jillo4,,1,1.0,0,0.03571428571428571,0,0,5
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Zuank Abdul,"‌https://youtu.be/2ydDCO9x9M0

‌https://youtu.be/9wLYEbn7PNI",UgxJcyuEiZDSMfLd2aN4AaABAg,2019-02-19 03:52:27,0,0,spam,60,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,‌https ‌https,https youtu.be/2yddco9x9m0 https youtu.be/9wlyebn7pni,‌https ‌https,2,0.6666666666666666,1,0.034482758620689655,0,2,10
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Automotive Channel,"Numpang promosi chanel yah
https://youtu.be/h5o0k5s71es",UgxBmHWr_t9ux4Ae9-t4AaABAg,2019-04-11 15:21:21,0,0,spam,55,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,menaruh promosi channel yah,menaruh promosi channel yah https youtu.be/h5o0k5s71es,menaruh promosi channel yah,1,0.509090909090909,4,0.09803921568627451,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Ajo Rocky,Disubscribe ya chenel aku supaya bisa cari duit di YouTube buat keluarga 😉🙌🙌🙌,UgzUpabGqyyTGzWeQR94AaABAg,2019-04-12 02:46:10,0,0,spam,77,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,disubscribe channel aku bisa cari duit youtube keluarga 😉🙌🙌🙌,disubscribe channel aku cari duit youtube keluarga,disubscribe channel aku cari duit youtube keluarga,0,0.0,12,0.2,4,4,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Majlis AL Falah,"Ding sanak sekalimantan tetap mantan, ets salah.
Ding sanak marina kula kita berataan se Kalimantan Selatan.
Bantu dukung Channel kami.
Majlis Al falah Sebamban Baru, 
https://youtu.be/l9EFKxLrT54

Mari jadikan Kalimantan Selatan paling di segani karna akhlak dan keimanan dan ketakwaan nya. Terima kasih",Ugz72-Wpwiz6JH7DvzN4AaABAg,2019-04-10 19:53:14,3,0,spam,304,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,ding sanak sekalimantan tetap mantan salah ding sanak marina kula kita berataan kalimantan selatan bantu dukung channel kami majlis falah sebamban baru mari jadikan kalimantan selatan sangat segani karena akhlak keimanan ketakwaan nya terima kasih,ding sanak sekalimantan tetap mantan salah ding sanak marina kula berataan kalimantan selatan bantu dukung channel majlis falah sebamban baru https youtu.be/l9efkxlrt54 jadikan kalimantan selatan sangat segani karena akhlak keimanan ketakwaan terima kasih,ding sanak sekalimantan tetap mantan salah ding sanak marina kula berataan kalimantan selatan bantu dukung channel kami majlis falah sebamban baru jadikan kalimantan selatan sangat segani karena akhlak keimanan ketakwaan nya terima kasih,1,0.09210526315789473,41,0.1589958158995816,0,0,19
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Tomz Gaming,https://www.youtube.com/channel/UCU-voG32BhAcmJihZG4_cCw/videos?view_as=subscriber,Ugy1GmknD4HI3hu6o2t4AaABAg,2019-04-10 04:16:30,0,0,spam,82,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https www.youtube.com/channel/ucu-vog32bhacmjihzg4_ccw/videos view_as=subscriber,,1,1.0,0,0.012195121951219513,0,0,10
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Puja Suhartati,https://youtu.be/6eEZ7DJMzuk👍👍,UgwDhR0WHJfwtuNvY4B4AaABAg,2019-04-12 23:14:00,1,0,spam,30,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,,https youtu.be/6eez7djmzuk👍👍,,1,1.0,0,0.03333333333333333,2,2,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,Nakmal Mufidah,"akibat Orang Tua Allah Menutup Pintu Hati Anak Untuk dapat ILMU? koq Bisa yak?
https://youtu.be/5QKvtHYE1EE",UgwMWEcYE0WBwTHtxJl4AaABAg,2019-04-17 05:43:46,2,0,spam,107,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,akibat orang allah menutup pintu hati anak untuk dapat ilmu bisa yak,akibat orang allah menutup pintu hati anak ilmu https youtu.be/5qkvthye1ee,akibat orang allah menutup pintu hati anak ilmu yak,1,0.2616822429906542,14,0.16129032258064516,0,0,20
bY5xuL62xRM,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,Gus Aldy,https://youtu.be/NwKUPsCx9_4 nich tonton,UgzK6l0ZAaePeMsOpOF4AaABAg.8rVwjUXWJIB8rWE1yz-C07,2019-02-19 00:02:18,0,0,spam,40,FULL LIVE DEBAT Kedua Capres Pemilu 2019 -- Jokowi vs Prabowo --,menonton,https youtu.be/nwkupscx9_4 menonton,menonton,1,0.7,2,0.07894736842105263,0,0,5
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,ofieq doank,https://youtu.be/qlB7vg4I-To lihatlah!!!,UgxreyKsE0OfajxQqCh4AaABAg,2019-04-15 06:36:38,0,0,spam,40,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,lihatlah,https youtu.be/qlb7vg4i-to lihatlah,lihatlah,1,0.7,1,0.05128205128205128,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,L M,keren parah animasinya https://www.youtube.com/watch?v=ik65gY2aBXw&t=119s,UgzhborDT1uVNS04pdh4AaABAg,2019-04-11 12:21:56,0,0,spam,73,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,keren parah animasinya,keren parah animasinya https www.youtube.com/watch v=ik65gy2abxw t=119s,keren parah animasinya,1,0.684931506849315,3,0.05714285714285714,0,0,3
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,HEN DRI,.Yux mampir di channel aku  .bagi yang dukung 02 nih ..ada pesan bapak Prabowo buat kalian,UgzapRZFfFig6DXlRDt4AaABAg,2019-04-15 11:24:48,4,0,spam,90,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,ayo mampir channel aku bagi yang dukung 02 ada pesan bapak prabowo kalian,ayo mampir channel aku dukung 02 pesan bapak prabowo kalian,ayo mampir channel aku bagi dukung ada pesan bapak prabowo kalian,0,0.0,15,0.21621621621621623,0,0,2
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,NF GAMERZ,"Jangan lupa mampir di chanel masak"" https://youtu.be/F2Qx7WWmhHs",Ugx9zHZ1hZeM6A_S5yp4AaABAg,2019-04-15 15:38:16,0,0,spam,64,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,jangan lupa mampir channel masak,jangan lupa mampir channel masak https youtu.be/f2qx7wwmhhs,jangan lupa mampir channel masak,1,0.4375,6,0.1206896551724138,0,0,6
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,THE SCAFH,"Assalamualaikum wr wb.
mampir ya temen temen ke chanel youtube baru saya,  saya baru terjun ke dunia youtube, isi konten dari youtube saya lagu ciptaan sendiri.",UgxzAIbeVD6l6Z0qz3V4AaABAg,2020-07-02 03:22:07,0,0,spam,160,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,assalamualaikum wr wb mampir temen temen channel youtube baru saya saya baru terjun dunia youtube isi konten dari youtube saya lagu ciptaan sendiri,assalamualaikum wr wb mampir temen temen channel youtube baru baru terjun dunia youtube isi konten youtube lagu ciptaan sendiri,assalamualaikum wr wb mampir temen temen channel youtube baru saya baru terjun dunia youtube isi konten youtube lagu ciptaan sendiri,0,0.0,25,0.1875,0,0,1
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,desi Imelda Putri,"Masih nontong di bulan agustus 2020 ini,masih merinding,yuk mampir ke channel ku,trus Bantu subscribe yah, terimakasih.",UgwCir5RF_5n5vJGQyZ4AaABAg,2020-08-10 08:00:33,1,0,spam,119,SkinnyIndonesian24   Prabowo VS Jokowi - Epic Rap Battles Of Presidency,masih nontong agustus 2020 ini masih merinding ayok mampir channel aku terus bantu subscribe yah terima kasih,nontong agustus 2020 inimasih merindingyuk mampir channel kutrus bantu subscribe yah terima kasih,nontong agustus ini masih merinding ayok mampir channel aku terus bantu subscribe yah terima kasih,0,0.0,15,0.15384615384615385,0,0,2
