Video_Id,Tittle,Description,Name,Comment,Comment_Id,Time,Likes,Reply_Count,Label
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Cekidot Channel,Keren2..,UgxYdiEAeLc7lyLW_z94AaABAg,2019-04-09 14:59:51,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Haruu Joichirou,JOKOWI MANA SUARANYA...,Ugx5ruy1Pu-nTIsN9cN4AaABAg,2019-04-11 10:19:00,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Kadek ardy devangga Jagi Wirata 11,"Di putar kecepatan 1,25x mantul",UgztElfibf9NDBjvzkN4AaABAg,2019-04-27 02:35:27,1,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Iya Olive,Yg dislike vidio ini ...bukan orang Indonesia 🇮🇩 padahal lahir Di Indonesia 🤧🤧🤧,UgyJa1ymvOwO-OfRGad4AaABAg,2019-04-13 23:47:44,1,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,BLM FK Unmaung Canda FK,Din Din Baru belasan kali 😀😀😢,Ugw2m7sQxWAU6WN5SlZ4AaABAg.8tfV5woq0RZ8tgGsdrN0wb,2019-04-14 00:01:33,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,frendy milala,Harus trending ini,Ugx2aceB8RC6s2X26il4AaABAg,2019-04-08 20:29:35,1,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Pable,Gila mantep,Ugy-4NdVU3wsYlp6XWB4AaABAg,2019-04-14 09:49:57,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,fittonia albivenis,gillaaa baru nontomm gila sih ini udah standar luar negriiiii!! kalian klo buat karya musik boleh juga nihh!!,UgzLLPRg5wVxPf-qVaR4AaABAg,2020-06-30 06:50:34,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Aco Tai,Gua nomor 2 bukan 1 Prabowo-sandi,UgwTh0L2WmHvDco1IS54AaABAg,2019-04-11 06:16:32,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,kocar kacir,Mantul nihh,UgxADY9zMpCF6N3Ugd14AaABAg,2019-04-11 03:17:03,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Raden Renaldi,Ini mah lebih bagus dari yt rewind indonesia 2018,UgzepFXuQ4ZUO5xg_J54AaABAg,2019-04-09 21:42:39,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,firadyaa,Kerennnnnn.....  Ajib dah pokoknya,UgwSkrvGj2VSGFMHYLF4AaABAg,2019-04-15 13:50:55,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Pinwheel,We gila deee #1 trending coy,Ugz9YlQhKA4j4mMqIOB4AaABAg,2019-04-09 15:35:50,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Angga Pramono,Gassss 🔥🔥🔥🔥🔥🔥🔥🔥,UgyK4da27qS58zpArcF4AaABAg,2019-04-09 16:35:48,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Tya Sigit,"Udah berkali"" nonton gk ada bosen"" nya, kurng lamaan durasinya",UgwiijO6YTGaihJlE7p4AaABAg,2019-04-10 09:27:10,1,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Mana saia tau Saia kan tidak tau,@GAMING FAST iya terus?,Ugxe_tmS7JIVKfsUge54AaABAg.9-_IhnDzokI9-_yzOGeJoO,2019-10-02 13:00:45,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Tim borneo,Bukan mainnnnn,UgwIdPD2TmSIvKpJk0t4AaABAg,2019-04-08 17:00:51,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,DimDimm,Asli di buka bukain kartu Jokowi 😂,UgwMxqtpZ5O3n3T-9WJ4AaABAg,2019-04-10 09:57:38,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Galon Biasa,Koment macam apa ini,Ugz0PzZQly7Ws53CV2J4AaABAg.9AttkK2Qdyh9Av6DGhirl_,2020-07-10 03:42:05,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Kurnia Sandi,Yang dari abad ke-22 mana suaranya?,UgwagqCgOzJFmtY6U4R4AaABAg,2019-04-21 02:40:44,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Gurneng kece,Mantap kreatif kalia abg ini wkwk salut sama YouTuber indonesia 🙏👌,UgyPZ6_3zLE2Z3tcyRh4AaABAg,2019-04-08 13:43:58,3,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Intan Theresia Gosseling,Aku suka pas ka andovi joget wkwkw,UgzfTltnLB8xjN9CTTp4AaABAg,2019-04-10 00:25:23,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Dickyy Damanik,Kira kira bapak jokowi sama bapak prabowo nonton ga yaa? Wkwk,UgzxiubNHurQn6Tb-Lx4AaABAg,2019-04-10 06:12:49,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Kukuh Suhariati Ningsih,Kerennn 👏 Ayo dong jangan golput! Gunakan hak suara untuk masa depan 5 thn yg akan datang!,UgzlzOE-sqrdU3ocS1l4AaABAg,2019-04-11 21:50:30,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Zudd Zudhay,Prabowooo,Ugx0YD94lveoQcDAjFR4AaABAg,2019-04-09 15:53:21,1,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Lian,"anjir tranding 1, 3 hari berturut turut wkwk",UgyuUQEbugtwBqqQgHV4AaABAg,2019-04-11 12:58:28,42,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,jes,😆😆😍😍😍,UgwrqYWLmxw4WZ2oDdx4AaABAg,2019-04-09 23:39:58,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Adityo Hakiki,Wagelaseh... keren parah,UgyAs9EWzSiK7rOWzLh4AaABAg,2019-04-09 06:47:28,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Gustav Frame,Uh she Up,UgwQLKwE9G0nfet2w3x4AaABAg.8tXNeTGsoyb8tXTJ6pObQS,2019-04-10 04:37:45,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Rici Arnado,memanfaatkan,UgwEXTBJn_eTPBnchu14AaABAg,2019-04-10 16:02:22,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Just Walk Channel,kelas ini mah.. yuk dewasa dalam berdemokrasi,UgyQKmWkNaJwEoHC8Qx4AaABAg,2019-04-09 08:54:18,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,ichwan syahputra,Mantraaaaaaappppppp.....,Ugxpg75Eal_OX5y4AaZ4AaABAg,2019-06-09 15:49:06,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Bim Syahputra,"Lagi"" new projects 💥💥💥",Ugx8LhoMJ25S1ghKWet4AaABAg,2019-04-09 12:24:16,1,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Ihza Mahendra,enak bgt lagunya ferguso👍,Ugz6va9ea6hI0m_k2NJ4AaABAg,2019-04-13 10:02:29,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Elsa Ulina,Keren cok😂,UgywdFUhFKgM6I5Wxo94AaABAg,2019-04-12 05:13:00,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Mahesa Sayyidati,"GILAAAAAAA!!! PAS BAGIAN PANTUN OTOMATIS NGOMONG SENDIRI 'CAKEEUPPP' HAHAHAHAHA :D BUT ANYWAY KEREN BANGET VIDEO INI, IDENYA BRILLIANT SANGAT BERBOBOT!!!",UgxftoXg6XZTx_i_k214AaABAg,2019-04-12 14:35:45,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Made Aldi,Keren sekali,Ugx-5c_HTr01kjpxVCh4AaABAg,2019-04-08 13:15:17,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,eka zusan,#prabowo,UgxGvU9W6T02-etyo654AaABAg,2019-04-09 12:32:31,1,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Dicki Gumelar,Enak di puter ulang ulang wkwk,Ugxt6vDgy9mL9Uzw0FZ4AaABAg,2019-04-10 13:50:21,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Choirul Reza,Asli ini mah keren parah👏👏👏👏👏,UgwrcsvOpQ5InbJ-h5Z4AaABAg,2020-07-12 06:09:40,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Raymon Denize,"hahaha paling ngakak ""ikan teri, ikan paus, ikan .....""

silahkan lanjutkan 😅😅😅😅😅",UgyzF3L8ABu8GqohL5x4AaABAg,2019-04-10 05:54:46,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,New Choedz,Awesome,UgwUfDlboDsfppuwq4d4AaABAg,2019-04-08 14:34:42,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Aqil Muhkam,Hati timses dari kubu sebelah sensitiv idiw,Ugz4wpk9nN7-Aq51YqR4AaABAg,2019-04-09 10:54:31,3,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,rizki baihaki,Surfing lu kurang jauh,UgwuVGoU6l7_BvPIFYV4AaABAg.8tV5D8GJQ9n8tVBMRtXXsz,2019-04-09 07:22:26,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,faqih nur rohman,gg rap batle,UgxFRsS79AvKVn-MWXZ4AaABAg,2019-04-09 12:15:26,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Rayhanhan Gaming,Asli parah keren betul nih👍,UgyL9mOJ3lc76ag8krx4AaABAg,2019-04-09 13:54:52,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Natasya Ashilla zalta,"Gw masih ingat dimana komentar masih normal, bukan kalender.










Btw, si4pa y4ng n0nt0n 2021 like ❤👇",UgwE5m--oyshAEaeuNB4AaABAg,2021-03-09 04:05:24,3,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,black_market,NIE BPJS NGANTRI LO SANA 😂,Ugw-Xmg9RKI2118zxJJ4AaABAg,2019-04-21 10:19:27,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Suci Dwi,Wahh kereenn 👏👏👏👏👏👏👏👏,UgxEEBYMOMPry7PTyEV4AaABAg,2019-04-12 23:30:43,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,TIKTOK EASY92,aaakkkkmmm kece parah....😂😂😂😂🗡️,UgwKxs-CndzDtooIDpx4AaABAg,2019-04-09 09:32:43,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Zuan Razor,Mantapp ini kereennn bngttt,UgyeZNH-eJYJcCIR4c94AaABAg,2019-04-09 19:39:58,1,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Sophia Nur Rahmawati,Yang kaya gini nih yang dirindukan oleh penduduk-penduduk youtube. Berkualitas !! Semangat berkarya kajo & Ka andovi 🖤,UgzD4C6jfPIBwgt9Lkh4AaABAg,2019-04-09 07:42:58,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,vita mafatihar,Emng knp klo klh,UgzyLfxUFkNy3MncwOd4AaABAg.8thetbLGEM58tiBYG_XhUv,2019-04-14 17:53:25,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,natasha gunawan,hahahanjing grup whatsapp keluarga,Ugw8Nf3U2YLxITLAaJJ4AaABAg,2019-04-08 17:36:40,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,tezar febriansyah,💥💣💣,Ugzp0BQiPm9PYbUL1wR4AaABAg,2019-04-10 09:42:06,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Sibghi Wifaza,Pada akhirnya oligarki yg menang dan rakyat hanya dibutuhkan suaranya buat meraih kekuasaan,UgyrXURytcK9dkjZ3lp4AaABAg.9A1_rQkxXMe9A1vyTNGwKi,2020-06-18 08:06:20,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Ossid Duha,GOKIL,Ugyxt1FoBo2_40Ccf-94AaABAg,2019-04-08 13:44:03,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Febriyan Febri,Salam 01 untuk 2 periode hhh,UgybsS0sCfQ6DOiAKqd4AaABAg,2019-04-15 15:35:13,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,corner musik,#jangangolput,UgwrJG_8QvnVO2dIjOx4AaABAg,2019-04-09 12:26:49,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,No Name,Anjeer ide siapa casting tretan ama coki :v .,UgwKcQKdkCiJ-46Xrhp4AaABAg,2019-04-09 16:20:55,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Gila Game,Suara Jovi mirip Prabowo,UgweedAWBjDpRNVxRB54AaABAg,2019-04-22 00:54:35,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Willem,"Gila segila gilanya gilaaaaaa., Merinding dri A-Z,. Sekiannnn",UgyicklGwiivi45sPnR4AaABAg,2019-04-09 14:57:53,1,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Rizky Septiana,Siapa yang nonton dari rap battle dulu,UgypSB-6qQu7Zhiqvp14AaABAg,2019-04-08 23:53:41,1,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,arsan Gaming,"W 3 periode GOLPUT.  
karena saling menghina satu sama lain. 
Setelah nonton nih video w tau.  Sangat penting satu suara untuk negara",UgzuXrZPTvqPcJdX4JR4AaABAg,2019-04-09 09:53:35,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Vanzen Secret,Siapa yg nonton di 17 ags 2020,Ugy773oF6pGQxCoiN954AaABAg,2020-08-17 04:30:16,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Dekra Aditya,Hahaha kerennnn banget,UgxKJaTbQu542c3NZuZ4AaABAg,2019-04-08 13:57:02,0,0,legitimate
AP0NACavjfk,SkinnyIndonesian24 | Prabowo VS Jokowi - Epic Rap Battles Of Presidency,SkinnyIndonesian24 ( Andovi da Lopez sebagai Jokowi dan Jovial da Lopez sebagai Prabowo) Hidup Indonesia! Siapa yang ...,Dewi Lestari,Mantap!!,UgybYId-x_EnzCtEVbh4AaABAg,2020-08-16 07:35:28,0,0,legitimate
