Name,Comment,Time,Likes,Reply Count,Label
Fadil Burhani,"2014 01 Bilangnya Harus memperbanyak Import tapi 2019 Bilangnya ""kita harus memperbanyak Eksport Supaya ada persediaan"" lol Trus  2014 katanya mau urus ham skarang gtu lgi",2019-04-14T04:59:19Z,0,0,ham
Raden Roro,Pemilihan president mobile legend,2019-04-14T04:58:00Z,0,0,ham
Orin TV,Pak amin mana suara nya??? Kami ingin dengar suara muu,2019-04-14T04:57:56Z,0,0,ham
Riska Andari,"I think indonesian isn’t too stupid to choose their president, 02 is the best clearly.",2019-04-14T04:57:56Z,44,3,ham
Yuli Irma Loa,we are Indonesian like our president Jokowi,2019-04-14T14:15:53Z,0,,ham
Isa Thahadi,"Ini org indo pura2 org luar nyasar kesini dah kyknya :v, kok debat presiden indo di recommend yt luar wkwkwk",2019-04-14T08:44:36Z,1,,ham
Amelia Kiky,Lol .. I think you're the stupid Indonesian ..,2019-04-14T08:13:50Z,2,,ham
VID CLIP,Komando Ustd. Abdul Somad coblos no 02 👉👉👉👉👉👉👉✌️✌️✌️✌️✌️✌️,2019-04-14T04:57:39Z,29,0,ham
Luthfiana,Demen liat kekompakan dan keakraban paslon 02,2019-04-14T04:57:31Z,54,1,ham
Rabiansah Wijaya,Kompak pasti akan sepemahaman dan sejalan,2019-04-14T13:18:06Z,2,,ham
Eka Tjipta Eka Dipta,Orang cerdas pilih Prabowo-Sandi. Udah gitu aja.,2019-04-14T04:55:14Z,57,4,ham
Afrina audia Audia audia,The best,2019-04-14T16:58:20Z,0,,ham
SHIMAGI azl,Smart people,2019-04-14T16:15:13Z,0,,ham
va vhitink,Ashiap,2019-04-14T13:21:19Z,0,,ham
Jun Phin,Oke oje,2019-04-14T11:05:08Z,0,,ham
Tian Putra,Udah masa tenang nih kita lanjutkan solat istikharah untuk mendapat petunjuk memilih pemimpin nanti,2019-04-14T04:54:16Z,0,0,ham
Alan,Si jaenudin cocok jadi tukang jualan kartu 😂,2019-04-14T04:53:40Z,0,0,ham
Suhoseng Shs,0,2019-04-14T04:51:11Z,0,0,ham
yhana ghozali,Duuh mo milih produk gagal...wong Indonesia dah dikorupsi 32 thn sm mertua n kroni2nya aja tuuh oknum2nya msh pd hidup makmur sejahtera...eeh ini mo diangkat lagi! Kasian pejuang reformasi 89!,2019-04-14T04:50:40Z,0,0,ham
Fadil Burhani,Gw Nonton ini cuma Mau Liat wakil 01 ngomong doang jir di debat ini...,2019-04-14T04:50:17Z,11,1,ham
Retno Adini,Diem diem bae,2019-04-14T18:33:28Z,0,,ham
VID CLIP,Hadeuh... Paslon no 1 malah bahas mobel legen. Ga ush krja suruh maen game aj! Klo kalah maen mobel legen banting hp. Keluar kata2 kotor! Sungguh mendidik,2019-04-14T04:50:12Z,0,0,ham
Irsyad Ahnaf Alimurti,"01 vs 02
Oowi vs Wowo
Pancasila vs Khilafah
NU vs HTi
Aswaja vs Wahabi.",2019-04-14T04:49:12Z,4,2,ham
Venomz channel,Dungu vs waras,2019-04-14T06:17:59Z,1,,ham
Nu Nu,Sok tau.. HTI golput,2019-04-14T05:04:15Z,0,,ham
Ariel Reza Kanzie,"Jok lu mau jadi Presiden Indonesia atau mau jadi Presiden Mobel lejen sih?

Sekelas presiden membahas yang tak penting di debat capres,, coba lu liat ekonomi sekarang cuman stagnan di 5% (padahal SBY bisa 6% dan janjinya dulu 7%), Bangsa kita lagi susah pak dan angka kemiskinan kian meningkat...

Kartu pintar, kartu sembako, kartu apa pun itu semuanya cuman bullshit.. Dan itu bisa membuka peluang orang² untuk korupsi melalui dana kartu itu, seperti kartu e-ktp yang dikorupsi setya novanto (ketum Golkar)...

Terus si yai,, lu mau bahas masalah-masalah syariah? enggak salah tuh,, Bukannya PSI paling menantang untuk hal² seperti itu,, tolong deh yai jangan kebanyakan ngelawak",2019-04-14T04:48:20Z,1,0,ham
AZAM ves ALNO,"Lagi-lagi mengapa harus pakai Tek, apakah yg disampiakan itu suatu skenario yg sudah direncanakan sebelumnya?",2019-04-14T04:46:30Z,0,0,ham
Rizki Saputra Akbar,"Debat debat debat debat mau pada jadi pemenang mau pada ajadi juara...gk sudi gua pilih para juara apalagi pemenang
Gua golput aja lah...gk ngaruh semua nya juga... Gk ngrubah banyak kerakyat kecil",2019-04-14T04:44:15Z,0,0,ham
Maia Zull,Siapa yg belok arah setelah lihat video uah dan uas bertemu prabowo???,2019-04-14T04:44:00Z,139,13,ham
Ayu uu,Saya saya... saya tidak gengsi untuk bilang dulu saya pendukung jokowi tapi ketika pak uas dukung prabowo saya pilih 02,2019-04-14T19:56:20Z,0,,ham
medic stud,Saya dong,2019-04-14T19:26:46Z,0,,ham
Andra Z,"Saya jokowi saja,,,ada kiai yg mendampingi beliau,,,peace",2019-04-14T19:18:53Z,0,,ham
Mardiansyah Pambudi,Gw ga berubah. Tapi makin yakin sama 02,2019-04-14T19:17:47Z,0,,ham
Mita Ningrum,Aku aku,2019-04-14T19:02:40Z,0,,ham
Nurul Aulia,teman teman saya auto pindah ke prabowo,2019-04-14T17:35:03Z,1,,ham
aguinaldo,@Ary Syaputra penyusup yang pura2 pro Jokowi yg niatnya membagi suara tapi malah jadi penyungsep.,2019-04-14T17:18:56Z,0,,ham
Kristina Aguilera,Aku aku,2019-04-14T17:04:18Z,0,,ham
Ary Syaputra,"Uas siapa sih
Penemu atau ilmuwan gitu ?",2019-04-14T16:28:30Z,0,,ham
aguinaldo,Terus dia jadi Tuhan gitu? Wkwkwk 01!,2019-04-14T15:59:19Z,2,,ham
Mardius Humas Official,@Uvwuvwevwe Osas mantap.. Brati ipar ente msih punya akal sehat untung cpet sadar yakan.,2019-04-14T14:24:57Z,3,,ham
Fanny Andriani,@Uvwuvwevwe Osas alhamdulillah.. Biasanya cebong mah suka ngotottt.. Sebel,2019-04-14T07:33:29Z,0,,ham
Az zahra,Saya dan rata rata keluarga saya .. awalnya sy masi bingung .. milih yg mana 2 2 nya putra terbaik indonesia . Tpi setelah bpak ustd Abdul shomad degan bpak ustd Adi hidayat dan para ulama lain ikut dan sudah jelas mendukung bpak prabowo dan Sandi .. sy ikut dan tidak ad keraguan terhadapnya . Inn syaaAllah 🙏,2019-04-14T06:51:22Z,15,,ham
Yogie Saputra,"jokowi,makruf ngomong apaan sih???  janji bohong? wkwkk",2019-04-14T04:43:29Z,0,0,ham
Wisataku Bali,Semoga yang menang tetap saudara kita indonesia :) salam damai indonesiaku,2019-04-14T04:43:16Z,2,0,ham
Darra Haryati,"Komennya kebanyakan prabowo sandi,saya semakin yakin prabowo sandi pasti menangggg✌salammmmm akal sehattt😁✌",2019-04-14T04:43:02Z,397,22,ham
Grandong chenel,@gergio tapi sekarang matap yang bilang aminn,2019-04-19T12:30:26Z,0,,ham
medic stud,Mantabbs kan,2019-04-14T19:27:35Z,0,,ham
Mita Ningrum,Iyah,2019-04-14T19:02:59Z,0,,ham
Mita Ningrum,@asal komen hah? Iya ro?,2019-04-14T19:02:55Z,0,,ham
Mahriza Fahriza,Good,2019-04-14T18:36:35Z,0,,ham
Zuhrii Juprek,#01 lanjut 2periode,2019-04-14T18:06:06Z,1,,ham
Uu Fly,Iyalah wong rakyat ko yg memilih iklas dari hati bukan survay yg dibayar sama tv condongyg gk mendidik,2019-04-14T17:55:34Z,0,,ham
roslaenii erni,Bismillah 02 .. cinta indonesia .. cinta akal sehat,2019-04-14T17:51:08Z,0,,ham
Erianra 15,Siapa yang akan menang kita liat Aja Indonesia kedepannya 🤔,2019-04-14T17:34:35Z,0,,ham
Gaming Cube,akal sehat atau akal busuk,2019-04-14T14:38:16Z,2,,ham
Yogi Channel,Capres abadi,2019-04-14T14:21:08Z,1,,ham
Yogi Channel,No hoax dan sudah terbukti ya pak jokowi,2019-04-14T14:17:12Z,3,,ham
Yosep Rudiana,dasar kubu 02 gak punya pikiran mana yg baim dan salah kalau prabowo jadi presiden bahaya akan kembali ke orde baru tetapi dosa di orde baru oleh suharto sudah di tebus oleh jokowi amin,2019-04-14T14:10:06Z,2,,ham
asmudi as3,👆,2019-04-14T13:50:09Z,0,,ham
Liska otieb,✌✌😘,2019-04-14T11:57:07Z,0,,ham
Aldika N,"InsyaAllah, mantab",2019-04-14T09:45:47Z,1,,ham
gergio,@Grandong chenel ngomong apa bapak haha lucu ahh,2019-04-14T09:40:06Z,0,,ham
Putri Denaza,👆👆👆,2019-04-14T09:11:14Z,2,,ham
Grandong chenel,saya tetap 01 yang nyoblos nya gak pake sandi tinggl coblos bilang aminnn,2019-04-14T07:47:37Z,6,,ham
Arwah Sapi,Bismillah semoga menang dan amanah,2019-04-14T07:35:56Z,4,,ham
va vhitink,✌✌✌,2019-04-14T07:32:26Z,0,,ham
asal komen,"keliatan lah ini kan orang"" kubu02 upsss bercnda",2019-04-14T06:32:36Z,1,,ham
Benny Adrian,Sangat terlihat..jawaban yang make sense dan jawaban ngelantur..😉,2019-04-14T04:42:51Z,0,0,ham
PATRA A.Y.,"jokowi: jangan menyalahkan pemerintah masa lalu, yg terpenting kita mencari solusi.",2019-04-14T04:41:50Z,5,1,ham
Boy,"Sudah Terlambat,hutang Banyak",2019-04-14T10:37:15Z,0,,ham
imanuel febri,"Wes Jokowi ae... jo liyane... program yang udah jalan selama periode beliau menurutku sih sudah baik... 
kalo terus2 hanya bicara masalah masa lalu itu gak akan selesai... dari dulu emang industri di Indonesia itu kurang bisa mendukung... dan kenapa banyak impor sekarang jadi masalah... padahal itu dah jadi masalah dari dulu... 

dan Pak Prabowo bilang kita harus contoh tiongkok... apakah yakin mau komitmen seperti itu... kalo bener mau ya contohlah hukum di Tiongkok...",2019-04-14T04:40:30Z,0,0,ham
Amel 22,"Ngeliat 2 presiden terakhir kayaknya wakilnya tidak terlalu tersorot media dan pandang masyarakat,  tp thun ini calon presidentnya punya wakil yg the best banget, jd wakil itu bukan dijadiin pajangan aja",2019-04-14T04:40:12Z,0,0,ham
resty suyahman,"Prabowo sandi bikin saya merinding 😀
Pak jokowi banyakan kartulah pusing.. dari dulu gue mikirin ini ektp kenapa ada chipnya tapi ga bisa dipake maksimal.. asli gue 2014 milih jokowi tapi maaf 5 tahun hidup gue makin susah aja.. listrik mahal bensin mahal.. bangun infrastruktur tapi ga mikirin rakyat kecil.. sawah2 makin berkurang kebanyakan dijual karna pada ga sanggup sama biaya hidup.. mungkin yang masih milih bapak jokowi hidupnya masih enak jadi ga peduli sama yang susah kaya saya gini 😀",2019-04-14T04:39:27Z,0,7,ham
resty suyahman,"Fachry Setiawan 1 lagi.. sahabat gue kristen dan kita baik2 aja.. prabowo ga menjelekan agama manapun.. hak dia di bela ulama.. dan lu sadar ga? Lu udah su udzon dengan bilang ""kita semua satu mau muslim, budha,dll smua pny hak di negri ini"" emang ada kata2 gue jelekin agama yg lain? Jangan negative mulu.. mikir lo.. stress lu.. kebanyakan jelek2in status sih jadi pusing kan lu ngomong gajelas",2019-04-16T08:14:55Z,0,,ham
resty suyahman,Fachry Setiawan lu ga baca ya balesan gue? Gue bilang monggo beda pendapat.. ribet lu.. ga suka gue lu bawa2 hati buta pikiran buta? Emang gue ngejelekin lu? Laki tapi mulut lu lebih dari cewe.. hak gue milih siapa gue aja ga peduli lu milih siapa.. gih hidup lu hidup lu.. 😂😅,2019-04-16T08:08:58Z,0,,ham
resty suyahman,Fachry Setiawan ngomong apasih lu? Ga nyambung bawa2 hati buta otak buta.. emang lu tuhan tau mana yang bener? Hak gue mau milih yang mana gue aja ga peduli lu mau milih yang mana? Rese ih stres lu.. piknik gih biar ga nyinyir..,2019-04-16T08:04:39Z,0,,ham
Fachry Setiawan,"@resty suyahman artinya otak hati pikiran ibu sdh buta, tdk mau menerima kenyataan, jngn mau trhanyut oleh politik yg mngatas namakn agama, krn itu bkn contoh indonesia yg sebenarnya, kita ini satu mau muslim budah krusten protestan smw punya hak di negri ini",2019-04-15T05:18:18Z,0,,ham
resty suyahman,"Iya udah gimana kalian aja.. kalian kan lebih pinter.. hehe
Saya ngikutin kata hati dan otak saya yang ga pinter ini 😁
Di tambah ulama kesayangan saya sepemikiran dengan saya.. monggo beda2 pendapat.. oh ya.. kalo kamu nanya kuota saya? Nih saya jujur ya.. sisa2 dr nyari duit di gojek.. krn cuma itu skrg yg bisa dikerjain.. terima kasih lho ya masukannya.. cuma tetap saya milih yang lebih bela rakyat kecil 😁",2019-04-15T04:50:04Z,0,,ham
Fachry Setiawan,"Lah klo km susah kok bisa bli paketan bt youtube, hello negara maju tdk akn maju klo tnpa infrastruktur emangnya bhn pkok dll muncul dr langit, hrus lwat jaln, klo jlannya lancar otomatis kbutuhan smkin lancar msk kedaerah2, klo sdh lncar otomatis kbutuhan mlimpah shingga bs mnjadi murah krn stok sdh bnyak, mikir yaaa",2019-04-14T05:29:49Z,0,,ham
Fachry Setiawan,"Apanya yg bikin merinding, di tnya ekonomi digital jwbnya sewasembada pangan, ktnya anti cina dsruh tiru tiongkok, mak2 sandii ktnya miskin tpi bsa byr listrik dr 300 ke 1 jta, om wowo jg mlah mnyalahkn preisden2 sblmnya yaitu mertuanya dan koalisinya demokrat, dsruh closing steatmen malah sibuk mngeluh dan pesimis, malah mngklaim krj pak jokowi, anehhhh, salam waras",2019-04-14T05:26:02Z,0,,ham
Dzaki Pratama,"Dana desa itu kebanyakan tidak jalan di desa2, bisa di buktikan, khususnya di Lombok atau di NTB",2019-04-14T04:39:06Z,1,0,ham
Azizah Faqqad,Pilih 👉02 jika akal kita sehat...,2019-04-14T04:38:39Z,2,0,ham
Gideon Indrata,"janji2nya dan program2nya sih bagus semua.. cuman tinggal masalah probability bisa memenuhi janji2nya atau tdk.. paslon 1 banyak janji2nya yang ditepati, ada sebagian yg tdk berhasil ditepati, dan ada sebagian yg masih dlm progress.. sedangkan paslon 2 capresnya blm pernah ad track record dlm pemerintahan sehingga probability memenuhi janji2nya dapat dipertanyakan.. apalagi stlh statement bisa membagi beberapa % kpd koruptor, maka bisa dipastikan koruptor tetap berani korupsi, bahkan jauh lebih banyak, sehingga kalau ditangkap-pun, mrk bisa keluar dgn bayar 95% dan kembali korupsi lagi.. lalu track record cawapres 02 juga janji program ok oce mart, tapi banyak yg tutup.. jadi probability pemenuhan jani paslon 02 jauh lebih rendah sekalipun janji2nya bagus",2019-04-14T04:38:14Z,1,0,ham
Green Manufacture Investama,KTP aja di korupsi apa lagi jika banyak kartu,2019-04-14T04:36:59Z,422,64,ham
Wingardium Leviosa,"Aduh ini yg komennya malah ngegas ""yg korupsi kan bukan jokowi blabla"" ya maksud dia tuh mending gausah banyak2 kartu, satu kartu aja kena korup apalagi banyak banyak, banyak2 kartu buang2 dana juga weyy -_-",2019-04-21T19:50:48Z,0,,ham
Sumber Rezeki Abadi,"@Mita Ningrum terima kasih....
Semoga mulut dan fikiran anda sehat selalu...",2019-04-21T11:38:38Z,0,,ham
Mita Ningrum,@Sumber Rezeki Abadi halah banyak omong lu njing isinya kosong,2019-04-20T21:25:48Z,0,,ham
Sumber Rezeki Abadi,"@Mita Ningrum o iya, saya minta maaf juga, saya tidak segera merespon komentar anda...
Mungkin akan lebih baik Indonesia diisi oleh penduduk yang berkarakter seperti anda...
Saya percaya anda sangat mampu membina kerukunan antar sesama...
Indonesia akan lebih tenteram dan damai...",2019-04-20T16:15:37Z,0,,ham
Sumber Rezeki Abadi,"@Mita Ningrum Alhamdulillah masih ada orang yang menghina saya, terima kasih... semoga hidup anda lebih berguna daripada saya...",2019-04-20T16:11:43Z,0,,ham
Mita Ningrum,@Sumber Rezeki Abadi apa njing?,2019-04-20T15:58:44Z,0,,ham
Sumber Rezeki Abadi,"@Ayu uu sebutin satu saja janjinya, kalo Jokowi memang pernah berjanji. Seingat saya, dia hanya mengatakan akan berusaha.. dan itu tidak bisa disamakan dengan janji...",2019-04-20T12:28:54Z,0,,ham
Sumber Rezeki Abadi,"@marisa msasole kartu yang mana nyonya.. enteng sekali komentar anda... 
E KTP itu proyek Di era SBY. Dan asal anda tau saja. Meski proyek itu di Era SBY, namun belum tentu juga itu kesalahan SBY. Karena yang berkepentingan dalam proyek itu adalah Kemendagri dan DPR, dan Presiden hanya menerima laporannya saja. Mudah sekali anda memakan mentah-mentah isu yang beredar tanpa mau tau lebih dulu kebenarannya...
Ckckck.....",2019-04-20T12:27:24Z,0,,ham
Sumber Rezeki Abadi,"@Mita Ningrum janji yang mana nyonya???
Seingat saya Jokowi dari awal tidak pernah mengumbar janji-janji yang ada visi misi tentang program dan tujuannya...
Dan seingat saya lagi dari perjalanannya selama 4,5 tahun ini, satupun tidak ada yang dilanggar ketika mengucapkan sumpah jabatannya sebagai Presiden...
Jangan hanya asal komen kalo anda belum tau faktanya...
Semua bebas berpendapat, namun semua juga ada koridor hukumnya...
Tanya balik pada diri anda sendiri dulu, apakah anda orang yang selalu membuat dan menepati janji",2019-04-20T12:16:03Z,0,,ham
Julaeha Eha,"Yg korupsi itu dbawah'y,bukan jokowi'y. . . Kubu akal sehat mah keren mikir'y",2019-04-19T05:06:41Z,1,,ham
Sumber Rezeki Abadi,"@Mu Li tapi faktanya ada juga yang dukung Broo...
Mending ga usah diladeni sebenernya sih...
Tapi begitu gua lihat komen-komen yang ngawur, gua jadi greget juga...",2019-04-16T14:21:25Z,1,,ham
Mu Li,"halah ok oce aja BOBROK  ga guna,.  jadi wagub dki berapa bulan.??  udah sok nyalon wapres,. bikin janji sana sini
DP 0% mane vret.",2019-04-15T15:07:39Z,0,,ham
Fanny Andriani,@Solahuddin Romadhon oo golkar prabowo ya wkwkwkwkwkwkwkwkwk.,2019-04-15T12:54:50Z,0,,ham
Sumber Rezeki Abadi,"@Mu Li kubu sebelah banyak yang ga mau mikir dulu sob...
Maunya cuma nyalahin terus sob...",2019-04-15T12:46:31Z,0,,ham
karlina nuraeni,@marisa msasole we'll see :p,2019-04-15T02:35:00Z,0,,ham
Green Manufacture Investama,@Solahuddin Romadhon  emang nyebut nama pak jokowi ya mohon naap,2019-04-15T00:44:09Z,0,,ham
marisa msasole,"@Solahuddin Romadhon lu yg salah maksud dr komen diatas bro.
Maksudnya itu ektp aja dikorupsi, gimana sama kartu2 lainnya? Malah lebih banyak peluang utk dikorup lagi dong?
Kalo bisa pake 1 kartu, ngapain mesti banyak kartu?
Itusih intinya",2019-04-14T21:20:58Z,0,,ham
Pribadi Sembiring,Ketulusan Pak Jokowi sudah teruji,2019-04-14T20:17:33Z,1,,ham
olliemerry cat,Korupsi gak apa-apa kalo gak seberapa,2019-04-14T20:08:36Z,0,,ham
Solahuddin Romadhon,"Ikhwan Mahendra 

e ktp dari parpol golkar coy, golkar itu kubu prabowo 

siapa tersangka korupsi e ktp ? setia novanto ketua dpr 


bego di pelihara, gak tau malu lu coy !

jangan salahkan jokowi tapi salahkan pemerintah coy !


dongo baget bocah ya",2019-04-14T20:05:39Z,0,,ham
Ayu uu,Ga ngerti lagi saya dengan jalan pikir pak jokowi. Hmm janji pilpres 2014 aja belum terlaksana kok ini udah nebar janji yang baru hadu payah,2019-04-14T19:50:00Z,0,,ham
medic stud,@R.A official kamu ini kok tukang fitnah ya . Ga takut masuk neraka apa,2019-04-14T19:39:14Z,0,,ham
marisa msasole,"@karlina nuraeni bukan.
Premis : 1 kartu aja dikorupsi.
Kesimpulan : bagaimana kalau banyak kartu?

Masyarakat sudah pesimis dengan kinerja pak jokowi mbak, akui lah.",2019-04-14T19:35:39Z,0,,ham
medic stud,Saya juga sepemikiran dengan anda bung,2019-04-14T19:19:21Z,0,,ham
Sin Trast •YT•,Hancu4 kalo pemimpin kacung,2019-04-14T19:18:40Z,0,,ham
karlina nuraeni,Jokowi yg korupsi bukan?,2019-04-14T19:18:14Z,0,,ham
Fina Idama,Setuju👆,2019-04-14T19:11:37Z,0,,ham
marisa msasole,"@R.A official otaknya kemana?
Di E-ktp ada cip, yg isinya biodata full kita, bisa jadi nnti di upgrade lg info keseluruhan, dari pendapatan perbulan, biaya tertanggung, jumlah kekayaan, dll.
Makanya sandi bilang, kita bisa lacak dimana letak kemiskinan berdasarkan e-ktp.
Otak dipake, jangan asal ngomong kek 01.",2019-04-14T19:09:46Z,0,,ham
Mita Ningrum,Nah iya tuh haha. Janji pilpres 2014 jokowi ajaa ga terlaksana kok janji yang lain lagi hahah kebanyakan ngayal nih pak lurah joko,2019-04-14T18:59:38Z,1,,ham
Sunny Go,iiiiihhhh sseeddeeeppppq,2019-04-14T18:35:27Z,0,,spam
Retno Adini,Menambah peluang korupsi dan kesengsaraan baru,2019-04-14T18:15:53Z,0,,ham
Al Rahman,Kartu bpjs kmna ya.???????,2019-04-14T18:08:55Z,0,,ham
Afrina audia Audia audia,Ini baru KOMENTAR CERDAS,2019-04-14T17:44:39Z,0,,ham
hendy ferdian,Benar sekali,2019-04-14T16:47:58Z,0,,ham
SHIMAGI azl,Bener cukup ektp ama ktp aja jangan banyak banyak,2019-04-14T16:24:53Z,0,,ham
??,Para provokator2 hoak,2019-04-14T16:14:40Z,0,,ham
??,E KTP d buat jamanya sp,2019-04-14T16:13:14Z,1,,ham
Mu Li,"USAHAKAN MIKIR SEBELUM NGOMONG ,.  JANGAN KAYA BOWO 🖕🖕 PROYEK  E_KTP  MOLAI TAHUN BERAPA.??",2019-04-14T16:05:12Z,0,,ham
Sumber Rezeki Abadi,"@Ryo Ten bener Broo...
Rillnya menyeluruh di tahun 2012",2019-04-14T15:46:53Z,0,,ham
Sumber Rezeki Abadi,@Ryo Ten tul banget... Itu proyek tahun 2012,2019-04-14T15:45:37Z,0,,ham
Sumber Rezeki Abadi,"@Fanny Andriani jangan asal betul-betulin, buka sejarah. Itu proyeknya diera presiden siapa... Jelas-jelas proyek tahun 2012...
Hadech.....",2019-04-14T15:42:43Z,0,,ham
Sumber Rezeki Abadi,"@Galuh Pakuan kalo susah, berarti oknum yang di daerah yang ga bisa kerja...",2019-04-14T15:40:13Z,0,,ham
Sumber Rezeki Abadi,"Itu proyek E-KTP bro...
Ente pura-pura mnesia atau mau ikut-ikutan sebar hoax. Proyek itu tahun 2012, waktu itu diera pemerintahan siapa ???",2019-04-14T15:38:54Z,0,,ham
Ryo Ten,"Program KTP-el di Indonesia telah dimulai sejak tahun 2009 dengan ditunjuknya empat kota sebagai proyek percontohan nasional. Adapun keempat kota tersebut adalah Padang, Makasar, Yogyakarta dan Denpasar. Sedangkan kabupaten/kota lainnya secara resmi diluncurkan Kementerian Dalam Negeri pada bulan Februari 2011 yang pelaksanannya dibagi dalam dua tahap.",2019-04-14T15:25:03Z,0,,ham
Ryo Ten,e-ktp jaman presiden SBY ya ? Maaf ya cuman tny 🙏,2019-04-14T15:20:22Z,1,,ham
amanah cinta,Betul,2019-04-14T14:31:07Z,0,,ham
Sarapan Pagi,"raffaqila official bukan gitu mksud nya bong,  mksud dari cukup dengan ektp adalah. Setiap warga negara indonesia punya hak untuk harga yg murah.  Ktp itu melambangkan sebagai masyarakat yg terdaftar",2019-04-14T14:21:05Z,0,,ham
Kristina Aguilera,Betul,2019-04-14T14:13:52Z,0,,ham
Destu Wb,Wkwk btul juga,2019-04-14T14:00:13Z,0,,ham
Astami tv,Nah itu tau bro,2019-04-14T13:32:49Z,0,,ham
asal komen,"wkwk yg gua mau tanya yg kerupsi itu siapa broo .. hahaha klau yg korupsi orang lain truss yg disalahkan pak jokowi?? wkwk
trus yg jadi pertanyaan gua.. KORUPSI gk seberapa emang boleh yaa?? wkwkwk
Jagoan lo sendiri yg bilang tuu hahaha",2019-04-14T13:26:45Z,11,,ham
Arham Tasman,Yg korupsi udah di tangkap ....,2019-04-14T13:22:56Z,0,,ham
Rabiansah Wijaya,Betul,2019-04-14T13:16:04Z,0,,ham
va vhitink,Cerdasss,2019-04-14T13:10:08Z,0,,ham
R.A official,@Homamemoo atm aja bisa d salah gunakan sm ponakannya prabowo buat ngerampok😂,2019-04-14T12:56:57Z,4,,ham
Homamemoo,@R.A official makanya nonton jangan setengah2..disitu bakal keliatan dari NIK supaya ga disalahgunakan.. Dari pada bikin kartu seabreg jd ladang korupsi plus nambah biaya lagi bong,2019-04-14T12:51:44Z,4,,ham
Fajar Aulia,"bukannya korupsi gpp kalau ga seberapa? , nanti tinggal suruh tobat, terus dikasih uang pensiunan deh.",2019-04-14T12:48:37Z,4,,ham
Ira Amalia,Nah betul !!!!!!,2019-04-14T12:44:28Z,0,,ham
Green Manufacture Investama,"@R.A official iya mungkin nanti bakalan di input data  dulu dari masing masing e-ktp,  di dalam ktp kan ada nik keluarga, pasti pengelola pusat tau latar belakang keluarga tersebut yang membutuhkan.",2019-04-14T11:58:58Z,15,,ham
Vindy Rahmatika,"Sepemikiran, bisa jadi ladang korupsi",2019-04-14T11:54:09Z,6,,ham
R.A official,"Coba bayangin klw ga ada kartu masing2 , bisa2 e ktp d salah gunakan, apalagi buat orang kaya enak dong bisa dpet sembako murah melalui e ktp",2019-04-14T11:46:47Z,9,,ham
Zakaria Ramadhan,Savage,2019-04-14T11:24:58Z,3,,ham
Galuh Pakuan,Betull.. mana susah bikin ktp itu.. hadeh kibul,2019-04-14T11:01:10Z,9,,ham
Fanny Andriani,Nah iya betulllll,2019-04-14T07:40:08Z,9,,ham
Tias Anggoro,Klo tuan rumahnya TVone banyak cacatnya,2019-04-14T04:36:40Z,0,0,ham
Muhammad Sulthon,yg coblos prabowo like,2019-04-14T04:36:17Z,3,0,ham
Desti Syakirah,Pas kyai amin ngomng gua langsung speed 2x biar cepet selesai,2019-04-14T04:36:02Z,167,25,ham
son of thanos,yoi gw males dengernya walopun gw pilih jokowi,2019-04-17T14:04:29Z,0,,ham
Bahas Wisata,"anaw dinata123 saya bicara fakta bukan mau menyetir, ini demi kehormatan ulama dan bangsa..",2019-04-14T20:48:12Z,0,,ham
anaw dinata123,"Guru Burung haha lnjutkan aj pilihanmu,,,tanpa mncuci otak org lain..replay video dr 2 blh pihak..jngn sblh pihak...jd kaya otaknya nnti jd sblh doang 😂😂😂😂",2019-04-14T20:41:53Z,0,,ham
Bahas Wisata,Mahyudin Yudi hormati bro beliau kyai.. tapi tetap pilih 02 biar kiyai Maaruf kembali lagi kehormatannya sebagai ulama .. saya takut pak kyai terpengaruh orang orang di belakang yang jelas jelas memusuhi umat Islam..,2019-04-14T20:27:05Z,0,,ham
Ayu uu,Ahahahha asem,2019-04-14T19:53:13Z,0,,ham
medic stud,@Andra Niken wkwkwkw,2019-04-14T19:23:52Z,0,,ham
Mita Ningrum,Wkwkw jgn gitu lah,2019-04-14T19:01:14Z,0,,ham
Muhammad Lutfi,Gua juga haha,2019-04-14T18:37:36Z,0,,ham
aguinaldo,"Meskipun gw pendukung 01, pas paslon 02 ngomong malah gw lambatin berkali-kali lipat dari yang lo sebutin. Kenapa? Karena gw berusaha SANGAT KERAS memahami substansi dari narasi-narasi atau pertanyaan yang paslon 02 utarakan. Saya nangkepnya cuma ""ke-saya-an"" prabowo, sejuta ungkapan klise TANPA SOLUSI dari sekian banyak sektor menggunakan narasi pesimistis yang tinggi atau ""dengan prabowo-sandi"" jika menjadi presiden&wakil di mana secara implisit hanya masalah perebutan otoritas. Mau saya lambatin sejuta kali juga hasilnya juga akan tetap sama di mana narasi paslon 02 hanya selalu menjadi tanda tanya BESAR?????? Lo pengen ngelawak dengan substansi sampah dan itulah yang terwujud kan? Lo pikir lo cerdas ya? Gw akan coblos 01 untuk kebaikan Indonesia!",2019-04-14T18:30:05Z,4,,ham
Gatot Pamungkas,Kalo Pak wo yg ngomong Mukanya gue Tutup pke kardus &volumenya gue kecilin😅,2019-04-14T18:27:48Z,0,,ham
Apri Gx,ngantuk dengernya,2019-04-14T18:22:46Z,0,,ham
